id	title	isbn	isbn13	asin	image_url	publication_year	publication_month	publication_day	publisher	is_ebook	description	num_pages	format	format_summ	edition_information	average_rating	ratings_count	text_reviews_count	num_of_authors	similar_books	num_of_similar_books	popular_shelves	to_read	currently_reading	favorites	num_of_shelves	work_url
25220915	A Confederação dos Tamoios		9788573351842		https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427342607l/25220915._SX98_.jpg	2007.0			UFPR	False	['Esta', 'edição', 'fac', 'similar', 'idealizada', 'nos', 'anos', '150', 'anos', 'da', 'publicação', 'do', 'poema', 'épico', 'A', 'Confederação', 'DOS', 'Tamoios', 'traz', 'em', 'primeiro', 'lugar', 'a', 'rica', 'edição', 'imperial', 'de', '1856', 'financiada', 'pelo', 'próprio', 'D', 'Pedro', 'II', 'Uma', 'raridade', 'que', 'oferece', 'aos', 'bibliógrafos', 'e', 'aos', 'leitores', 'em', 'Geral', 'a', 'oportunidade', 'de', 'ler', 'o', 'poema', 'em', 'sua', 'feição', 'original', 'Em', 'segundo', 'lugar', 'a', 'polêmica', 'levantada', 'pelo', 'poema', 'pode', 'ser', 'comparada', 'da', 'forma', 'mais', 'completa', 'possível', 'com', 'textos', 'tais', 'que', 'foram', 'publicados', 'nos', 'jornais', 'e', 'na', 'ordem', 'cronológica', 'que', 'saíram', 'acrescidos', 'de', 'intervenções', 'inéditas', 'em', 'livro', 'incluindo', 'dois', 'textos', 'inéditos', 'de', 'José', 'de', 'Alencar', 'além', 'das', 'cartas', 'do', 'próprio', 'Domingos', 'José', 'Gonçalves', 'de', 'Magalhães', 'e', 'de', 'Alexandre', 'Herculano', '']	589.0	Paperback	Physical	Unknown	3.5	2	0	9.0	Unknown	0.0	{'to-read': '16', 'literature': '1', 'epic-poetry-and-epic-prose': '1', 'coa-literatura': '1', 'desafio-livrada': '1', 'brasil': '1', '2000-books-brazil': '1', '2000-books': '1'}	16.0	0.0	0.0	8.0	https://www.goodreads.com/book/show/25220915-a-confedera-o-dos-tamoios
32224785	A Conspiracao de 1817; Quem Matou Gomes Freire, Beresford, D. Miguel Forjaz, O Principal Souza, Mathilde de Faria E Mello; Cartas E Documentos Ineditos	1361313595	9781361313596		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	2016.0	8.0	25.0	Wentworth Press	False	Unknown	Unknown	Paperback	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	{'currently-reading': '1', 'to-read': '1'}	1.0	1.0	0.0	2.0	https://www.goodreads.com/book/show/32224785-a-conspiracao-de-1817-quem-matou-gomes-freire-beresford-d-miguel-for
39926277	A construção do mito Mário Palmério: um estudo sobre a ascensão social e política do autor de Vila dos Confins		9788539302680		https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524480024l/39926277._SX98_.jpg	2012.0			Editora da Unesp	False	['Antes', 'de', 'publicar', 'Vila', 'dos', 'Confins', 'e', 'Chapadão', 'do', 'Bugre', 'obras', 'seminais', 'da', 'literatura', 'brasileira', 'Mário', 'Palmério', 'já', 'era', 'considerado', 'um', 'mito', 'no', 'interior', 'de', 'Minas', 'Gerais', 'Contrariando', 'as', 'expectativas', 'em', 'uma', 'região', 'atormentada', 'por', 'diversas', 'crises', 'o', 'jovem', 'e', 'ambicioso', 'professor', 'assumiu', 'riscos', 'tornou', 'se', 'umempresário', 'bem', 'sucedido', 'e', 'aprendeu', 'a', 'manipular', 'os', 'símbolos', 'mais', 'preciosos', 'de', 'sua', 'sociedade', 'Palmério', 'desenvolveu', 'uma', 'percepção', 'aguçada', 'sobre', 'a', 'dimensão', 'teatral', 'da', 'vida', 'social', 'e', 'empregou', 'uma', 'série', 'de', 'procedimentos', 'dramatúrgicos', 'parasupervalorizar', 'seu', 'papel', 'e', 'conquistar', 'a', 'adoração', 'dos', 'conterrâneos', 'Na', 'campanha', 'eleitoral', 'de', '1950', 'ao', 'atuar', 'como', 'um', 'guerreiro', 'sagrado', 'capaz', 'de', 'conduzir', 'seu', 'povo', 'à', 'terra', 'prometida', 'Palmério', 'elegeu', 'se', 'deputado', 'federal', 'e', 'consagrou', 'se', 'como', 'um', 'mito', 'político', 'Resultado', 'de', 'pesquisa', 'de', 'doutorado', 'o', 'livro', 'explica', 'essa', 'trajetória', 'na', 'perspectiva', 'da', 'História', 'Cultural', '']	309.0	Paperback	Physical	1	5.0	2	0	9.0	Unknown	0.0	{'to-read': '1'}	1.0	0.0	0.0	2.0	https://www.goodreads.com/book/show/39926277-a-constru-o-do-mito-m-rio-palm-rio
2434950	A Correspondência de Fradique Mendes: Memórias e Notas	085051522X	9780850515220		https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508434229l/2434950._SX98_.jpg	2006.0	4.0	5.0	Luso-Brazilian Books	False	['', 'A', 'Correspondência', 'de', 'Fradique', 'Mendes', 'é', 'uma', 'o', 'bra', 'póstuma', 'de', 'Eça', 'de', 'Queirós', 'apresentada', 'como', 'a', 'recolha', 'da', 'correspondência', 'desse', 'homem', 'distinto', 'poeta', 'viajante', 'filósofo', 'nas', 'horas', 'vagas', 'diletante', 'e', 'voluptuoso', 'que', 'foi', 'Fradique', 'Mendes', 'e', 'que', 'segundo', 'o', 'narrador', 'compilador', 'teria', 'passado', 'no', 'mundo', 'sem', 'deixar', 'outros', 'vestígios', 'da', 'formidável', 'atividade', 'do', 'seu', 'ser', 'pensante', 'além', 'daqueles', 'que', 'por', 'longos', 'anos', 'espalhou', 'à', 'maneira', 'do', 'sábio', 'antigo', 'em', 'conversas', 'com', 'que', 'se', 'deleitava', 'à', 'tarde', 'sob', 'os', 'plátanos', 'do', 'seu', 'jardim', 'ou', 'em', 'cartas', 'que', 'eram', 'ainda', 'conversas', 'naturais', 'com', 'os', 'amigos', 'de', 'que', 'as', 'ondas', 'o', 'separavam', 'Em', 'carta', 'de', '1885', 'a', 'Oliveira', 'Martins', 'Eça', 'refere', 'se', 'ao', 'projeto', 'como', 'uma', 'série', 'de', 'cartas', 'sobre', 'toda', 'a', 'sorte', 'de', 'assuntos', 'desde', 'a', 'imortalidade', 'da', 'alma', 'até', 'ao', 'preço', 'do', 'carvão', 'acrescentando', 'em', 'carta', 'ao', 'mesmo', 'de', 'três', 'anos', 'depois', 'tratar', 'se', 'de', 'facto', 'de', 'uma', 'novela', 'novela', 'de', 'feitio', 'especial', 'didática', 'e', 'não', 'dramática', 'mas', 'enfim', 'novela', 'com', 'uma', 'narração', 'uma', 'ação', 'episódios', 'uns', 'curtos', 'de', 'diálogo', 'e', 'até', 'paisagens', 'Entre', 'os', 'destinatários', 'das', 'cartas', 'contam', 'se', 'personagens', 'fictícias', 'como', 'Madame', 'Jouarre', 'a', 'madrinha', 'de', 'Fradique', 'e', 'personalidades', 'reais', 'como', 'Oliveira', 'Martins', 'Guerra', 'Junqueiro', 'e', 'Ramalho', 'Ortigão', 'Fradique', 'Mendes', 'aquele', 'que', 'observava', 'decotes', 'que', 'estudou', 'Direito', 'nas', 'cervejarias', 'que', 'cercam', 'a', 'Sorbonne', 'que', 'lutou', 'heroicamente', 'com', 'Garibaldi', 'que', 'arrebatava', 'corações', 'mentes', 'e', 'corpos', 'das', 'senhoras', 'e', 'senhoritas', 'puritanas', 'é', 'o', 'personagem', 'mais', 'fascinante', 'de', 'Eça', 'de', 'Queirós', 'o', 'que', 'não', 'é', 'pouco', 'numa', 'obra', 'de', 'personagens', 'deslumbrantes', 'Apesar', 'de', 'ver', 'a', 'vida', 'como', 'uma', 'escura', 'debandada', 'para', 'a', 'morte', 'Fradique', 'acreditava', 'que', 'era', 'possível', 'debandar', 'com', 'arte', 'graça', 'estilo', 'e', 'acima', 'de', 'tudo', 'bom', 'humor', 'Em', 'A', 'Correspondência', 'de', 'Fradique', 'Mendes', 'Eça', 'de', 'Queirós', 'cria', 'uma', 'das', 'suas', 'personagens', 'mais', 'cosmopolitas', 'que', 'exprime', 'as', 'ideias', 'e', 'também', 'as', 'ilusões', 'da', 'vanguarda', 'cultural', 'portuguesa', 'da', 'época', 'A', 'Correspondência', 'de', 'Fradique', 'Mendes', 'é', 'dividida', 'em', 'duas', 'partes', 'Memórias', 'e', 'notas', 'e', 'As', 'cartas', 'Na', 'primeira', 'o', 'autor', 'traça', 'um', 'saboroso', 'perfil', 'biográfico', 'de', 'Fradique', 'Nesta', 'obra', 'de', 'humor', 'clássico', 'e', 'refinado', 'emerge', 'um', 'Fradique', 'de', 'caráter', 'enigmático', 'aristocrata', 'poliglota', 'e', 'intelectual', 'símbolo', 'de', 'uma', 'geração', 'de', 'pensadores', 'da', 'qual', 'o', 'próprio', 'Eça', 'participou', 'Já', 'As', 'cartas', 'publicadas', 'inicialmente', 'no', 'jornal', 'Repórter', 'de', 'Lisboa', 'e', 'na', 'Gazeta', 'de', 'Notícias', 'do', 'Rio', 'de', 'Janeiro', 'são', 'um', 'retrato', 'notável', 'da', 'época', 'Discutem', 'desde', 'grandes', 'questões', 'da', 'humanidade', 'até', 'detalhes', 'pessoais', '']	176.0	Paperback	Physical	Unknown	3.54	140	5	9.0	"{'69880': 'The Lost Honor of Katharina Blum', '12971382': 'O Retorno', '780581': 'Bel-Ami', '7381131': 'Como Tornar-se Doente Mental', '16529': 'Kingdom of the Golden Dragon (Eagle and Jaguar, #2)', '7857656': ""The Widower's Tale"", '776159': 'The Lady in the Lake', '85987': 'Portrait in Sepia', '82888': 'Dom Casmurro', '7011252': 'A Floresta', '9804': 'The Baron in the Trees', '1971751': 'Uma Aventura no Teatro', '1971829': 'Uma Aventura no Verão', '359273': 'The Blind Man of Seville (Javier Falcon, #1)', '8190312': 'Nação Crioula', '822469': 'Pantaleón y las visitadoras', '6480073': 'A Menina do Mar', '162855': 'The Notebooks of Don Rigoberto'}"	18.0	{'to-read': '144', 'currently-reading': '10', 'portugal': '8', 'kindle': '4', 'to-buy': '3', 'classics': '3', 'portuguese': '3', 'fiction': '3', 'literatura': '2', 'literatura-portuguesa': '2', 'tenho': '2', 'classicos-portugueses': '2', '1800s': '2', 'biblioteca': '2', 'ebooks': '2', 'autores-de-língua-portuguesa': '1', '23': '1', 'idioma-portugues': '1', 'digital': '1', 'to-read-next': '1', 'personal-library': '1', 'literature': '1', 'z-europe-south': '1', 'owned-books': '1', '2020-reading': '1', '1-20-20-40-quarentena': '1', 'romances': '1', 'read_1980-2010': '1', 'portugal-littérature': '1', 'my-other-shelf': '1', 'cartas-memórias-auto-biografias': '1', '_myshelf': '1', 'livros-de-bolso': '1', 'pt': '1', 'clásico': '1', 'cartas-e-diários': '1', 'wbooks': '1', 'tenho-livro': '1', 'have': '1', 'mios': '1', 'literatura-en-portugues': '1', 'decimononicos': '1', '3-buenos': '1', 'lusófonos-lusofonia': '1', 'realistic-fiction': '1', 'b2-esca6': '1', 'romance_histórico': '1', 'novela': '1', 'literatura_portuguesa': '1', 'epistolar': '1', 'pnl-es': '1', 'editora-livros-do-brasil': '1', 'cinco-estrelas': '1', 'editora-circulo-de-leitores': '1', 'não-lido': '1', '000-queirosiana': '1', 'queirós-eça-de': '1', 's-d': '1', 'portuguese-brazilian-lit': '1', 'luis-books': '1', '110-romance': '1', '82-3': '1', 'português': '1', 'ano-2018': '1', 'unclassified': '1', 'started': '1', 'ebook': '1', 'to-read-portuguese': '1', 'owned-but-not-read': '1', '4-adult': '1', 'classic': '1', '3-stand-alone': '1', '2-prose': '1', '1-int': '1', 'roman': '1', 'portuguais': '1', 'listed': '1', 'new-beginning': '1', 'meus': '1', 'livros-portugueses-que-quero-ler': '1', 'eça-de-queiroz': '1', 'e-books': '1', 'autores-portugueses': '1', 'anexo-ao-gabinete': '1', 'papel': '1', 'to-read-books-in-my-room': '1', 'europe': '1', 'reading-challenge': '1', 'registo-duplicado-ou-incorporado': '1', 'apud-resenhas-extractos': '1', 'uni': '1', 'international': '1', 'iberian-latin-american': '1', 'ask': '1', 'salão-de-visitas': '1', 'autores-lusófonos': '1', 'to-re-read': '1', 'os-despachados': '1', 'letters': '1', '19th-century': '1'}	144.0	10.0	0.0	100.0	https://www.goodreads.com/book/show/2434950.A_Correspond_ncia_de_Fradique_Mendes
15517290	A Correspondencia de Uma Estac~ao de Cura: Romance	8526218468	9788526218468		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	1992.0	1.0	1.0	Fundacao Casa de Rui Barbosa	False	Unknown	136.0	Unknown Binding	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	{'19th-century': '1'}	0.0	0.0	0.0	2.0	https://www.goodreads.com/book/show/15517290-a-correspondencia-de-uma-estac-ao-de-cura
11490434	A Corte do Norte		9789726655299		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	2008.0			Guimarães Editores	False	['Rosalina', 'a', 'été', 'présentée', 'à', 'l', 'Impératrice', 'Sissi', 'venue', 'se', 'reposer', 'dans', 'l', 'île', 'de', 'Madère', 'On', 'dit', 'qu', 'elles', 'sont', 'devenues', 'amies', 'et', 'complices', 'à', 'cause', 'de', 'leur', 'ressemblance', 'mais', 'elles', 'ne', 'se', 'sont', 'pas', 'revues', 'La', 'vie', 'de', 'Rosalina', 'a', 'changé', 'totalement', 'après', 'le', 'départ', 'de', 'l', 'Impératrice', 'Elle', 's', 'est', 'séparée', 'de', 'son', 'mari', 's', 'est', 'enfuie', 'dans', 'les', 'montagnes', 'Elle', 'est', 'tombée', 'du', 'haut', 'des', 'falaises', 'dans', 'la', 'mer', 'mais', 'personne', 'n', 'a', 'vu', 'son', 'corps', 'Son', 'mari', 's', 'est', 'remarié', 'L', 'histoire', 'de', 'Rosalina', 'se', 'termine', 'mais', 'c', 'est', 'là', 'que', 'commence', 'l', 'énigme', 'et', 'quatre', 'générations', 'de', 'descendants', 'de', 'Rosalina', 'vont', 'essayer', 'de', 'reconstruire', 'l', 'histoire', 'et', 'les', 'personnages', 'chacun', 'en', 'fonction', 'de', 'la', 'conscience', 'de', 'son', 'insularité', 'de', 'son', 'imagination', 'et', 'surtout', 'de', 'son', 'idée', 'du', 'sublime', 'dans', 'le', 'cadre', 'tourmenté', 'des', 'falaises', 'et', 'des', 'cannaies', 'd', 'une', 'île', 'en', 'plein', 'déclin', 'économique', 'L', 'histoire', 'tourne', 'sur', 'elle', 'même', 'oscille', 'entre', 'la', 'tragédie', 'et', 'la', 'comédie', 'dans', 'un', 'style', 'baroque', 'non', 'dans', 'son', 'vocabulaire', 'mais', 'dans', 'sa', 'construction', 'et', 'son', 'écriture', 'd', 'une', 'lucidité', 'fulgurante', '']	259.0	Hardcover	Physical	Unknown	3.89	36	4	9.0	Unknown	0.0	{'to-read': '70', 'owned': '2', 'agustina': '2', 'portuguese-literature': '2', 'currently-reading': '2', 'romance': '1', 'n-portugal': '1', 'historical-fiction': '1', 'historical-novel': '1', 'f-owned-book': '1', 'centroeuropa': '1', 'portugese': '1', 'portugueses': '1', 'ficção': '1', 'already-have': '1', 'lusa': '1', 'e-book': '1', 'books-i-want': '1', 'books-i-own': '1', 'history': '1', 'favorites': '1', 'feminine-writers': '1', 'a-adquirir': '1', 'books-onto-movies': '1', 'bought': '1', 'my-e-books': '1', 'portugu-s': '1', 'read-in-2013': '1', 'pt-historical-fiction': '1', 'philosophics': '1', 'good-portuguese-books': '1', 'biblioteca': '1', 'reading': '1', 'lusófona': '-1', 'portugal-authors': '-1', 'books-about-movies': '-1', 'agustina-s-books': '-1', 'philosophy': '-1', 'on-my-own': '-6'}	70.0	2.0	1.0	39.0	https://www.goodreads.com/book/show/11490434-a-corte-do-norte
37505990	A crítica que fez história: as associações literárias no Oitocentos			B01MFAVUBV	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/37505990-a-cr-tica-que-fez-hist-ria
58295564	Crítica Teatral: José de Alencar – Mãe				https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	1860.0	3.0	29.0	Diário do Rio de Janeiro	False	['Crítica', 'teatral', 'à', 'peça', 'Mãe', 'de', 'José', 'de', 'Alencar', 'Neste', 'texto', 'Machado', 'indica', 'este', 'drama', 'como', 'fato', 'otimista', 'para', 'o', 'teatro', 'nacional', 'por', 'praticar', 'as', 'regras', 'e', 'as', 'prescrições', 'da', 'arte', 'sem', 'dispensar', 'as', 'sutilizas', 'de', 'cor', 'local', 'Após', 'assistir', 'esta', 'peça', 'altamente', 'dramática', 'mas', 'também', 'altamente', 'simples', 'finaliza', 'afirmando', 'que', 'a', 'noite', 'foi', 'de', 'regozijo', 'para', 'aqueles', 'que', 'amando', 'a', 'civilização', 'pátria', 'estima', 'que', 'se', 'faça', 'tão', 'bom', 'uso', 'da', 'língua', 'que', 'herdamos', '']	5.0	Newspaper	Physical	Unknown	4.0	1	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/58295564-cr-tica-teatral
981224	A Cruising Voyage Round the World	158976238X	9781589762381		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	2004.0	1.0	1.0	Narrative Press	False	['Recounts', 'Woodes', 'Rogers', 'wildly', 'audacious', '1708', '1711', 'circumnavigation', 'around', 'the', 'world', 'in', 'search', 'of', 'Spanish', 'ships', 'to', 'seize', 'as', 'booty', 'and', 'treasure', '']	256.0	Paperback	Physical	Unknown	3.87	14	2	9.0	"{'125554': 'Bride of the Living Dummy (Goosebumps Series 2000, #2)', '328907': ""Sharpe's Tiger (Sharpe, #1)"", '9804': 'The Baron in the Trees', '8272381': 'His Official Fiancee', '20829994': ""Percy Jackson's Greek Gods"", '28857930': 'For Magnus Chase: Hotel Valhalla, Guide to the Norse Worlds', '32692': ""Gerald's Game"", '42378455': 'A libro aperto. Una vita è i suoi libri', '16097947': 'Las dos después de medianoche', '12903397': 'Venus in Fur', '7205214': ""Assassin's Creed: Renaissance (Assassin's Creed, #1)"", '80081': 'The Golden Ass', '43035': 'White Fang', '12985': 'The Tempest', '825382': 'Egyptology (Ologies, #2)', '388223': 'The Prince of Thieves (Tales of Robin Hood by Alexandre Dumas #1)', '9666675': 'Il sogno e Scritti su ipnosi e suggestione', '732562': 'The Rime of the Ancient Mariner'}"	18.0	{'to-read': '173', 'currently-reading': '13', 'pirates': '3', 'history-shelf': '2', 'piracy': '2', 'nonfiction': '2', 'nf-misc-nonfiction': '1', 'tör': '1', 'nonf': '1', 'lek': '1', 'pirates-non-fiction': '1', 'to-buy': '1', 'irl-pirates': '1', 'reference': '1', 'hummmm': '1', 'latinamerika': '1', 'england': '1', 'primary-sources': '1', 'black-sails': '1', 'rejsebeskrivelser': '1', 'oplysningstiden': '1', 'faglitteratur': '1', 'english': '1', 'dagb-ger': '1', 'exploration-or-travelogue': '1', '320-pages-or-less': '1', 'pirates-naval-history': '1', 'couldntfinish': '1', 'wishlist-nonfiction': '1', 'historical-nonfiction': '1', 'not-owned-to-read': '1', 'travel': '1', 'to-get': '1', 'colonial-america': '1', 'south-america': '1', 'caribbean': '1', 'africa': '1', 'age-of-sail': '1', '18th-century': '1', 'pacific-islands': '1', 'history': '1', 'period': '1', 'non-fiction': '1', '1700s': '1'}	173.0	13.0	0.0	44.0	https://www.goodreads.com/book/show/981224.A_Cruising_Voyage_Round_the_World
42212252	A Dan�a Do Destino: Contos E Narrativas (Classic Reprint)	1391240472	9781391240473		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	2018.0	10.0	1.0	Forgotten Books	False	['Excerpt', 'from', 'A', 'Dan', 'a', 'do', 'Destino', 'Contos', 'e', 'NarrativasEscusava', 'pois', 'de', 'sentir', 'a', 'mais', 'tenue', 'sombra', 'de', 'um', 'remorso', 'porque', 'le', 'n', 'o', 'teria', 't', 'o', 'cedo', 'a', 'proba', 'bilidade', 'de', 'arranjar', 'quantia', 'igual', 'About', 'the', 'PublisherForgotten', 'Books', 'publishes', 'hundreds', 'of', 'thousands', 'of', 'rare', 'and', 'classic', 'books', 'Find', 'more', 'at', 'www', 'forgottenbooks', 'comThis', 'book', 'is', 'a', 'reproduction', 'of', 'an', 'important', 'historical', 'work', 'Forgotten', 'Books', 'uses', 'state', 'of', 'the', 'art', 'technology', 'to', 'digitally', 'reconstruct', 'the', 'work', 'preserving', 'the', 'original', 'format', 'whilst', 'repairing', 'imperfections', 'present', 'in', 'the', 'aged', 'copy', 'In', 'rare', 'cases', 'an', 'imperfection', 'in', 'the', 'original', 'such', 'as', 'a', 'blemish', 'or', 'missing', 'page', 'may', 'be', 'replicated', 'in', 'our', 'edition', 'We', 'do', 'however', 'repair', 'the', 'vast', 'majority', 'of', 'imperfections', 'successfully', 'any', 'imperfections', 'that', 'remain', 'are', 'intentionally', 'left', 'to', 'preserve', 'the', 'state', 'of', 'such', 'historical', 'works', '']	180.0	Paperback	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/42212252-a-dan-a-do-destino
42128714	A Decada Republicana, Vol. 16: O Chefe de Pol�cia Da Capital Federal, O Procurador Da Rep�blica, a Conspira��o Policial; VIII Volume (Classic Reprint)	1396503935	9781396503931		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	2018.0	9.0	30.0	Forgotten Books	False	['Excerpt', 'from', 'A', 'Decada', 'Republicana', 'Vol', '16', 'O', 'Chefe', 'de', 'Pol', 'cia', 'da', 'Capital', 'Federal', 'o', 'Procurador', 'da', 'Rep', 'blica', 'A', 'Conspira', 'o', 'Policial', 'VIII', 'VolumeBorlido', 'um', 'dos', 'encarregados', 'de', 'promover', 'a', 'gr', 'co', 'dos', 'carroceiros', 'e', 'especialmente', 'incumbido', 'de', 'atear', 'o', 'incendio', 'em', 'diferentes', 'pontos', 'da', 'cidade', 'negou', 'terminantemente', 'sua', 'interven', 'o', 'no', 'movimento', 'e', 'que', 'houvesse', 'recebido', 'qualquer', 'quantia', 'do', 'tenente', 'Costa', 'Mendes', 'negativa', 'in', 'digna', 'de', 'credito', 'ante', 'numerosos', 'depoimentos', 'todos', 'con', 'testes', 'unanimes', 'em', 'affirmar', 'a', 'parte', 'activa', 'que', 'teve', 'elle', 'na', 'conspira', 'o', 'bem', 'como', 'o', 'recebimento', 'da', 'predita', 'somma', 'de', '2591003000', 'About', 'the', 'PublisherForgotten', 'Books', 'publishes', 'hundreds', 'of', 'thousands', 'of', 'rare', 'and', 'classic', 'books', 'Find', 'more', 'at', 'www', 'forgottenbooks', 'comThis', 'book', 'is', 'a', 'reproduction', 'of', 'an', 'important', 'historical', 'work', 'Forgotten', 'Books', 'uses', 'state', 'of', 'the', 'art', 'technology', 'to', 'digitally', 'reconstruct', 'the', 'work', 'preserving', 'the', 'original', 'format', 'whilst', 'repairing', 'imperfections', 'present', 'in', 'the', 'aged', 'copy', 'In', 'rare', 'cases', 'an', 'imperfection', 'in', 'the', 'original', 'such', 'as', 'a', 'blemish', 'or', 'missing', 'page', 'may', 'be', 'replicated', 'in', 'our', 'edition', 'We', 'do', 'however', 'repair', 'the', 'vast', 'majority', 'of', 'imperfections', 'successfully', 'any', 'imperfections', 'that', 'remain', 'are', 'intentionally', 'left', 'to', 'preserve', 'the', 'state', 'of', 'such', 'historical', 'works', '']	274.0	Hardcover	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/42128714-a-decada-republicana-vol-16
